Sender,Receiver,Amount,Gas_Price,Gas_Used,Timestamp,Sender_Receiver_Count,Nonce_Jump,Contract_Interaction_Frequency,Failed_Transactions,Transaction_Fee,Time_Anomaly,Cyclic_Transactions,New_Account_Transaction
0x62f79bce448e623c9b31052cfee31aac4bbbda38,0x466aa319182fb9264aec96a53de932e97681697d,2.3945244600442916,66.66922187894097,484694,1673447396,6,4,0,0,67099338.31751553,1,1,1
0x27ee27e664714aad1ca9452222b7744994d8b049,0x0b8225e0c76a5b1f8268352a4546169d5f755358,4.420735407062689,135.61577584978784,134858,1675353181,4,4,0,0,4901057.417520203,0,0,0
0x9c2901210824a48dde13af23198b0eb4ab43f451,0x455a61b9578cf1d91f523538aee9dd63ee46efb2,8.77970618792569,122.39409414062999,264401,1673962631,4,2,0,0,41937374.960989594,0,1,0
0xce84b591d4395fc48191c5236e93208883cf3bf5,0xab09aec5b336d300d5c1a36b25c5af9f4bba64c3,6.991523970967306,122.93394913944081,296558,1673849542,9,4,2,1,63336192.91359049,0,0,1
0xe969c7804d47f257fd838b287dd9b8e6f3fc5887,0x3628ff2ace4bd3b68b593efb30c92832c7bd0100,2.134465691595523,116.51370825838937,113262,1678781619,2,2,2,1,73692696.04095498,1,0,1
0x2067cd90941fd5b31a281c3d39db5943e65c549a,0xb0ccbedf814562f147576e574f482c36b85a3c77,8.764934349561104,69.81403502470279,137820,1670865520,3,1,2,0,34163008.619464695,1,1,1
0xb49508a8566b730a061467bd0afe4f9144a9c496,0x1af8ba413086796a0613610944086742a10e2b4d,9.957956524878098,153.71706836637182,148990,1671361331,4,4,2,1,70823169.82985486,0,1,1
0x29951d479320baa69c69783bd7871e9ef65988ee,0x1692b611cc78fd72c9db0b4e4ac4c21715a36623,4.394047447548529,79.2268838184057,231266,1679100459,4,1,2,0,50937133.61090277,1,0,0
0x870f6699734b6aadbf9552348731d65ba03c7fee,0x7ec6c64bef72cc34a3d5c3fafb007582a4790d03,4.797317257928922,161.14403697578382,321712,1677276297,8,4,1,0,28349571.6302856,1,0,1
0x5b724d3ab2903b907d3b5de67d8cfa15e13ddee4,0xce7ba9f2e3d39628be26bcfb9472413e81b152b6,3.3651668974235114,137.17947342729923,246586,1670939904,3,4,2,1,44297609.31020428,1,0,1
0xfee61fbdde88f4e97794f1d4c2c4135e92c33176,0x5e6f886eb2d7ced17b8d395c9d173feeb820a11f,3.7047089047165533,88.5890250932313,378916,1679261929,7,1,1,1,30909732.603666205,0,0,0
0x6050743251c76f4fec20dfeaba229e13da66d04b,0xcb109e4e844b2c9573f99289f17ba42e0917288b,6.843072341033808,94.7548638375177,55495,1670791676,8,2,2,1,43749151.661843665,1,0,0
0xbf2c038724624db8afef02334ff68c612a9f0418,0x3cad9bc9f548dac589dcc9d0076a93b41853315d,7.032795210023244,78.61477306533588,107483,1678599812,3,1,1,0,57823669.86321733,0,0,0
0x539841014230889c982a71f4c2f8094baac4c108,0x1d47cc52351a4c9764dec93f9d4269ae04f862e3,1.9706266624084838,26.857523772655536,182781,1671529596,2,4,2,1,80020510.64880951,1,1,0
0x931ad13b0172052b4a9a45da01c7acbf402eda49,0x22c67c86bed80de5651772e7aaa73ac395235a7b,4.886099608595004,54.54079672543376,278242,1671396546,8,2,0,1,86514571.0822392,0,0,1
0x7f41da77e3ebf327f13c3bd522c56aadd495983f,0xfb90de5739a98e1faa69688688b139b59ee76a64,5.943336538904835,65.80220576800716,177987,1679509733,5,2,1,0,71735579.20270088,0,1,1
0xef30037328f1b12d8eebe2d3c701663ff6e94f28,0x40046dba41ca92835bc1770c4102052246031e4a,4.113898623477721,35.31323635595865,294088,1676403543,5,2,0,0,97758235.90109615,1,0,0
0xb348cadbf868a13f295f30e71139259fa2c20756,0x8ec28aab132e91dab5c3a03dce60b4815f38a7e1,9.175915424090343,145.1697839095002,86518,1672729223,9,3,2,1,33367620.68933062,0,1,0
0xc27000b4d315b6d318959c5f5b1156ac78b009d5,0x79d15ac5c630a42272d14b5cc4eeb4a7ba009375,3.994322566202868,68.470463799529,90021,1675966727,5,3,1,1,8950916.139148451,0,1,1
0x51c72e7687b2a41f5a7dc00f73735109d08ac9b0,0x44c9e82c54d9f55ae75a58d3af1201909bd58e0e,0.1591962188764683,100.47465439245644,302121,1677304655,9,4,2,1,59901989.907309465,1,1,1
0x29e2561a74bfe84027d1dc5b184145ca6fe18fd9,0xcda0abdad18a968e73b15e24cf79550bac84ee75,0.11760479774036428,162.3747378283366,489883,1677334869,3,3,2,1,50370930.01716439,0,0,0
0x335854b1e5818ef68379e4c31cdfb790e536ee66,0xe6e1ac4695a39dc19021e902bee81115cb216984,7.249807240958677,123.06151366961312,369181,1679176359,2,1,0,1,59453234.79363523,0,1,1
0xb4688532c50e33e8d3f004581e9095978d8299ec,0x6f2a03c22f7af98321ac807d1064b36e351ac45c,0.03641021512864888,154.14379965784488,389845,1677490504,3,4,1,0,16869710.295020908,0,0,0
0xe26641aef86364b78f727dc2b524344b764783c6,0x0183dce2b8f61cf12d5d7b544c44db7085e392b5,7.663047871391738,117.61643360108961,264553,1672043736,4,4,1,1,58925762.9914908,1,0,0
0x0b9a29f259cc35cb64fce64e3ccafc8a67763992,0x07d83f1968b7f935cf7002cac8a84f1bd68a58a0,7.455145159179488,156.28783821161323,398717,1674621013,7,3,0,0,8592077.037469123,0,0,0
0x4aee89b9776af80442913c2a6f673b32216407fb,0xb1296822503adeab2fc1574e82fc736e062948f7,0.47661426043335114,54.623243556236666,305666,1674083294,8,1,2,0,77493284.9448352,1,1,0
0x97d3076f266e55f39f711f10ae483363e3720038,0x35e2a5a3e214e362327e237b2d46bba7749c2848,7.381308705385482,105.7161675033102,108001,1677176963,6,4,2,0,56048623.49663557,1,1,1
0xb919c828f2820351be98ca6f969582b2142e6b33,0xac88d9ece9892c50ec2b85fda01ddc8e16ca6f1f,5.440698149148475,51.40327735225576,180361,1671505102,6,4,1,1,53873310.7976291,1,0,0
0xf0c79ff1ad98a1b1c1fa060f8ae9a9a9f1ab8e14,0x29ecf3c1954505288f2e1c0e5df31d09c61ed256,6.725833104246046,101.25605156013717,393547,1675399934,8,1,2,1,72548904.6982331,0,0,1
0xd87e3ecfe8b737d4d0802835bf9b2bf1f58ce9d9,0x3729a6cb70d7da8d056caafecaac61a27a751fd3,6.153988732662551,168.13275050506172,477775,1677490889,8,1,0,1,58537083.29257052,1,1,0
0xae35e0850b7da6eed3550f63c9b8d23ea4c920ca,0x36d1b25dcae32c9e38e8faaa75e794ea6d22a74b,2.631174649094961,49.712919982136086,471100,1679976737,7,4,1,1,55537611.99803451,0,0,1
0xd2590e647fa095e0eece171b4ab40c1d3317b678,0x9464837bc50b9e1b9dda927a47b7eabc5b588391,6.019240790859135,190.50309250868176,263405,1670377725,5,1,2,1,19716997.869132932,1,0,1
0xefa87a72e887d7a8c6d494e7357e3166c0796f34,0xeb6a7f55ba2913cc2e31390494b89e25681f706e,2.1405006039354757,98.24418123606026,185146,1677199597,1,4,1,0,74796180.21862142,1,1,0
0x334f3278064047a9a225943c894412a57c69f89d,0x2030b6e69f03ad8f37ecf786eb8875556045c156,8.277626801801638,153.80388214035597,193697,1671596193,8,3,0,0,69035970.89537671,1,1,0
0x18204a97ba2d371ee9e4ecf7a16dfbb917a18393,0xe1913016c3fa9dcef255de5a784fa4ab14ea2930,3.7423553335743445,80.63548239952664,226739,1674527404,7,1,1,1,58779851.28043405,1,0,0
0x8a82ad2a2719efed599388765d973112c3818cbb,0x9e6b54fde3800cbc779bede725cec6187f270ec2,6.082636579077313,67.58566146580566,223078,1679599148,1,3,1,0,32799064.3485535,1,1,0
0x2deb20cf0975f343f68171e7d4e253fcc7a88ef1,0xbe15d06524c1cf8aac57f8616693bf21a868f16e,3.3320694262440997,10.509794497080984,350650,1677380851,3,1,2,1,44846070.440606564,1,1,1
0x420a032d94502a9532d51cb6511c69144f3236f1,0x60af884ce11647a3846b96505da97785d5663de2,8.142487334249223,36.127612481933454,214847,1679651984,3,4,0,1,39566115.23180783,1,0,1
0xb9a33b5d32902221f74308b4a6e1c0e5361f9f00,0xb67975527cf1d76779f33d0f23c95c8c9ae7145e,2.5005282462858336,85.23874508590511,128461,1670668076,2,4,0,0,32338010.819446437,0,1,1
0xd939533861f4610ad092b8e922f02773173ff00b,0x16b3d963c1f45cc8c1df5e1ea3165544e921a04d,2.7895426681415203,157.21056369189782,99035,1677428064,1,1,2,1,27246674.733708084,1,0,1
0x2d6632885483cee059d49865d9686afd4833e788,0x93799f88ffb377cf9119c06e5802e054044770c2,7.116603434675564,12.586431798501216,243424,1670606042,1,1,2,0,66191930.3750422,0,0,0
0x429da842e365640cd53236a54e13077d0af2cd15,0xdb654321a696434ca4d2ca05f73d008711e51988,7.109037466840278,132.62076172684687,314701,1671230359,2,3,2,0,10648098.86362037,0,0,1
0xee8a9f7b9afe69e258336c9a97979185e4e114bc,0xd6b4c614aa3db10ea73f5d4bb5f3df773c041c96,9.238033048473957,148.41065892208908,310538,1676742065,4,2,0,0,26587270.915565345,1,1,1
0x339a8c5d4025e59ab3b9230ba9e5a2cb76fce371,0x5986046a9817d877e1c1192103d37ec7777ffe59,1.5444861483442511,172.53635369418413,410038,1672465393,9,2,1,1,95377518.32424101,0,1,1
0x3b56e41a33746565de73574c5b5c84e0b6870f70,0x60e9d1bb63e26cb86ec3bf1b3b0098bab13b829e,1.0128114348786768,123.47013853734968,398052,1677941020,4,1,0,0,20786202.073000293,0,0,0
0x020756f310fd9051155d32c2c60de68cb5170901,0x5c4e73db71e282842f495b293d0a2e31349fc099,6.348047522282984,69.8508370435984,273795,1670464765,5,2,2,1,6981149.545102408,1,0,0
0x6a9513577e126bcf2733176f9e769c5d6600c9dc,0x1af726d36cee2616490e7da4fc1d212a44cbc0ed,0.6069264732437132,128.71568054591745,444248,1678514010,9,1,0,0,18374821.865668967,0,1,1
0x88bf0de12037a47c4ec8ab1063cd76c6d1202729,0x16f3bb2f1e50bc6c8521b0cb7a37fe5d8e2dda10,5.630305525263299,105.7562487502277,312437,1670762671,6,1,2,0,61105753.300367974,0,1,1
0x00153955c1a68fb06c943e3ba9e282072dc4d801,0x4ce3c70d37492bd0150c885b435ec3b83b72314f,9.141070642180074,118.19307376732944,470405,1672880344,4,3,0,1,43018515.982042566,1,1,1
0xbee626686c5f835ebbd5d80757a949f462b5e384,0x7df326b795c6ea12b48386f9a2ba9f92714898c2,2.897186617240569,52.17425000369846,322688,1674044110,5,1,1,1,73308299.15271339,0,0,0
0x39dd17f04526c4bc81623e9174057562d863c218,0x3ce1ecf53a898cdb23b6a80cb0a68b259d2621b4,4.01255161047462,112.48328000921907,247293,1677271742,7,4,2,0,16801264.71951387,1,0,1
0x0ab2ea2a1e745fab0be42e5c46f03743418c4d3d,0x923da2f9d3014538f03f7be0f4eebbbc2f3983cc,2.203921671643144,178.77579415423273,299711,1670927711,7,3,1,0,53214585.1397965,1,1,0
0xb8095dd88651ff42d2a4298a80f0239d9952c344,0xbe1d9d519efed95efd4bcdbb17731d22176c205c,7.188438630848592,185.12923453306212,497960,1677884000,5,3,1,1,62689702.50009288,1,1,1
0x26a7e83eaac20f2ddcee5730908fd07b65920b3b,0xdb0cae8a4ba2f88c796104a64eaba4f9c84fb855,2.1838908267862056,37.752889756428615,226315,1671066843,8,4,0,1,48568307.8723793,0,1,0
0x6f4028d173986bfd12b00169e46cadcbf0305167,0x2bc550a19cfdc03f0d27105fad312dc81aebb0b4,1.8971906725590122,25.598458283968863,289696,1672932610,9,2,1,0,25886781.554181796,0,0,0
0xb74536f6f35ab62156dfb5eb86e002c5d2971501,0xe8e9f1bd089445ffca256bd0ad31c4a1563462f9,9.613563537073306,150.3458005967357,225045,1675099713,3,4,0,0,29228964.775252085,0,0,0
0x25de207df4aa281869a684b6da9be91f8fdbc6ff,0xcc21ff386a68a51625f98bc209f3f9853d7ee5ff,4.871269374887126,43.59608188054579,417872,1673034872,3,3,2,1,40615466.98480535,1,0,0
0xef49f6afe1927f6553dc9395a0e9d20361d39531,0x1d5bfdde1e23ce9bb897361395c4c7fc14868048,3.6632899950501416,183.79078692637088,479210,1672988446,4,2,0,0,91112613.08031797,0,1,1
0xd8a481a65c0c61ecee152f939cb4c20844268f13,0xaf8f4d7c1adc8743ed8d5089ca3a4ec69ee90be8,1.9519535607331635,186.76786012341168,173274,1678958747,1,4,2,0,94729768.9573892,0,0,1
0x42c02b50e19da468318f61c115ad0674accfe548,0x9bea83ba6c0eaa77444226601a29c656080fa326,3.710045008688696,181.4859237840031,187997,1673813890,7,3,1,1,93153269.65621392,0,1,0
0x0c4a48c19e8c71f8c7eaf875672508461f4e85f0,0x6245c837a74cd3652f791a950aa65f639d405a60,4.033780862828972,81.89112964897816,311481,1679663265,6,2,0,1,41894809.69129038,1,0,1
0x921e801a9140455bb5f9ca810d979ab2dc1d0867,0x864952ac2b6cc2886e64b4bd4e29db86aa8c2b00,6.592112949604344,181.02700689469665,115027,1673042331,1,1,0,1,10736901.813788688,1,0,0
0x77ee4f56dbf6ecdccdbd34b73139e604d3f6573d,0xba1a9b6ff52a90044abe5a8dbf94cc11ef890b74,9.819751714254974,120.10130133738146,309781,1673824114,4,3,2,0,36824539.88727798,0,1,1
0x899faffb953328f58460bb9b3642c6daad7b916d,0xa556ab23596fe934b7b13f490eec1e2fb2ec25a6,1.8998543806756902,80.71087428059406,386966,1671724790,2,1,1,1,53427849.95054821,0,1,0
0x9ccf56fff112a31ec43cf13b52eeaf644e009de3,0x5090bbcf21939ea8dcb2defee48673db0218b3ed,2.881702049709518,161.64526797141764,321819,1670907045,2,4,0,0,5259979.893783006,1,0,1
0x791ba7f47d63c990145d55835448f6448b1f4249,0xf55cca538c5b3c5a7cad13a0e2903e086128bd8d,5.7114620649606636,115.85206040762587,65158,1670349827,9,4,2,1,20026831.400224064,1,1,0
0x66ff5b9e2ad337caa8aa86b4ebd2cb9d2d85ed61,0x31dbd618aea0f5a7e55db0f588f92514b71c4792,9.81983179475488,63.969486188917614,194925,1673796295,1,4,2,0,45332944.68821075,0,1,1
0x7688db5db24712dac0a4121e5475682d2a54cd43,0x388d728c282b235d8feb26b058fa973c2f21bb6e,2.0142428454988437,182.87720646735121,459684,1677403545,7,4,2,0,63181620.07990877,1,0,1
0xa5f698ddae2f8194d29077019b5f0c1aa3cf0b7f,0x227a433a0f8023098a305fb30a3c586f52811301,0.49214463969686495,82.02494299950074,272337,1673429287,1,2,2,1,87340990.87658457,1,0,0
0x5e8fa730170992a324468cbf4e8dd136c6ae1cba,0x84eacfb42d9e5dc133fc6cf25ce7b2a1c25e24ec,2.503001862644161,172.861924231956,316422,1671599166,9,2,2,1,89686739.8277949,1,0,0
0x6d94b7146835263a8bf6350b16392128f40f0cd2,0xa009ecb53a963212d160677b775cce8c590c70ce,4.91943311123858,137.4339669881277,130331,1675998783,1,3,1,1,55745812.60121969,0,0,1
0xcb5640fcf80fa57a2f5b84a45b1e00b9db0eabf7,0x6c8cc0a9e154f1eb469889d508db41481d12ea23,1.320279004245059,166.05640544299789,245079,1673118357,6,1,2,1,58732177.489426866,1,1,1
0xd08b65b5f16aea849f0f9762c1c48566076e56a8,0xe2b806523a024eeb96dd4621423a2ed8ba9144f6,9.379983247710978,140.8491064432196,346022,1670445259,8,3,0,1,90408532.89663973,0,0,1
0x45d76482981c8b42a2505b4e7b8e90eb47e5537f,0x935cbb91f56f606bfc2dfae5f1a1b5a4e1f93db1,2.8428186250014273,142.00601686755036,198571,1678454703,5,3,0,0,54845258.06828471,1,0,0
0x8ebff5b696d9099aa7454f05e85314d9c07da41e,0x95052105947678f854eefc2b540c69c9e98f36bf,0.7101568138315205,56.795136389601936,339923,1672698062,6,3,1,1,51848843.635887474,0,1,1
0x6115e106c8d4560df5b5bc30c5c67d83faf15881,0x739dcec5ddb0f5fb5489e2f1e82e9a0209266cd5,2.891042491060278,30.425832076152748,56666,1672718853,1,3,0,0,97158489.13636243,1,0,1
0xff6c7b01367feda243dbd64eb0c7981d54ec64e2,0x307287daa9f052d592a2e033a2e0732b09552633,0.7819417900570885,131.30993084264298,477698,1674413892,9,3,1,0,25592159.42501867,0,1,0
0x49967b08831c4d643b83962c8260f454c40847c6,0x3ab9a4ef2644483415697fe99704fef300fb8c52,1.3940918263515574,131.73709336027326,204871,1675011074,9,3,0,0,31705774.853429224,0,0,1
0x4f1e446cf813c56744e2773883c654b467177705,0xbb0c18a3ceb4284bb0b1a4f9a49cb6f322b5b409,8.993492259175554,102.83496142213691,142041,1673867269,9,2,0,1,72023812.30003425,1,0,0
0x28d9c39e49ae66cacee83514a0ecdc91dcbc0f35,0xde2e9f43929a6b080a9bb6b389bcf3182ece7ee8,0.593775779722523,178.77290808857092,105697,1679415500,7,4,2,1,46171694.17586708,0,0,0
0x6e14acbb545aeec5525f7379f3f7b48331f687c3,0x8ce91659ce797bbd50b165d3d151e01a95ff15f4,8.954345157405783,133.90666180877227,375235,1672771798,8,1,1,0,28245826.74327656,0,0,1
0x2b0c858fe6f17c9b1ab3a9e1bdd440a2cf37ed24,0x753b870dae3603816aeedc73d3e55c24c8f80f30,9.816330266493878,70.56773529597214,331995,1674430569,3,3,2,1,60431377.41849034,1,0,1
0x572a032e9a1ef03067508a04ce3e100f0708eed7,0x3169e3bfec231f2298dd3ff027b2a5f265c274ff,9.326259591222493,28.823226295869716,327357,1677987057,4,2,1,0,9764901.594414793,1,0,1
0xde327459f1257d560ed50ca02b903b66c63753c5,0x10bcc6b11b651588e64869825a25416c5ad1d067,1.5098709933637293,190.2447291396038,76543,1678740770,7,2,0,1,96730732.296309,1,1,1
0x6dfc62b0f78b4cf3daac14d4a13fa533fa833cbd,0x173bb281eceb30959c5059455d6ce37d41d7d20a,0.4727823559994456,106.87689101431447,182424,1675318919,6,1,0,0,70182819.65135472,1,1,0
0xb46edf78059bb1662e906527a133223095555398,0xc566e8a8d1f068e2c85541a19a5c2448133e0cfe,0.2748977556489988,120.0284178920783,433452,1678113947,1,2,2,1,51135171.98383858,0,0,1
0xc66e6b43c30ace47dcf5fd24f826433b8f7dbe78,0x042c7ca27ae1c9b9feb11c6891b86051779b5421,4.652374015100368,84.72697318134946,449681,1676070846,3,4,1,1,74423094.07890782,0,0,1
0xcf4871d5def40f02d38a820d31505ba2073a6d8e,0x06ee44b34ea944e7c14f3e3a37d5605b534bede8,4.584130988137726,34.945814199353094,317168,1670328061,8,2,2,1,24323041.369257543,0,0,1
0xe777e49ced8e0e787711ce5d77e1de90c6f24ddf,0x01b05cd0b3a2087ad7128f5927bf9430d949a327,4.773504144225335,88.91539989261094,317107,1673231795,4,1,1,1,27711035.46494285,0,0,0
0xfc7ac119f0b2cb99eae93d95f5e2e61956bcccf9,0x8294f6ea6fc98334006607ad72c707b5bf3b3bb0,3.0982409053596522,157.9153962648351,337967,1674591257,1,1,0,1,70435712.77177763,0,1,1
0x00505c9afc9698c8c82598dec3685a85d8a44008,0x1d3b397d92f5f2ab544ee9d6d0e41abc2bcf3900,0.47641269344921194,90.01859143265432,214319,1674874521,2,1,0,0,35868752.59284282,1,0,0
0xd8e306f6ddb3b5ded7c4bd794e9a86afe4da5708,0x3515eed0db9c8a73b19f06ff244b6ad9a7313112,6.618720212371921,95.54492487717243,428085,1677465515,1,2,1,0,53426732.12649896,1,0,1
0xdc790b3a4d616f2aa4ef1cfc915449db52838961,0x9416093011ddb6a84f67334a12b6d09b2cd7fc04,0.5278342498582492,195.16385270713704,334296,1671363504,7,4,2,1,13745413.305485541,0,1,0
0x8fcb6dda829310fcd9b0b783afd81a2f97b1eee0,0xce9c8ee15e46b426ecba43ecc7937b8817cbb50c,8.748184673860651,47.405015337305166,80610,1675913251,3,2,0,1,40632182.248238355,0,1,1
0x034053b1a967b40d4332427c676c263851af0747,0xfeec21dc3d6354e42fda22c5fb9ad68a65712766,5.958967303471804,95.03275263839643,379767,1675033793,1,2,0,0,88960692.30402347,1,0,0
0x155b7adabcd9955f9128da7e9e2fe33e14aea807,0xe05783463dac5a74d441eab001743ad465bedb20,6.5673881637772356,98.58357610467849,157150,1676228509,3,3,1,0,83418894.81712867,0,0,1
0x806317042191c8389ddafb827aa4634f6a58c93b,0x562ffed9bbf82c9e897b257001fbba9682ae5861,2.599967519483307,33.42500123322447,431126,1673028593,4,3,2,1,48005996.15009547,0,0,0
0x6429efb1f9451178a0b8415bdb60e649642e41bc,0xb55d841588e1465eb32320363bbac57309c837a8,9.81057376232331,73.53075766068727,150120,1675313509,6,2,2,0,60469829.1430845,1,0,1
0xf407318c0138fd6f92c8be90ced40b54605bce06,0x22d1a618c963ce0eb989d14c3b0d710c1fffdcef,3.944153580613851,165.89551636646837,261090,1677962705,8,1,1,0,48169941.93576276,0,0,1
0x9f504f65a8e5a0dea18dcadc125e2a0470fd6427,0xb6fd96daf3ccd527b47356814ab5b2a9e85b36c9,3.1677083221805225,82.83449752169642,78831,1675970147,7,2,0,0,71695220.72075275,0,1,0
0xc484a8bcbf6870ee0f512b5b8a0487d82f50601d,0x766fa2a0b27daa10ea10e55c707a8433848c22b8,9.885142049070783,167.17791168294434,108627,1672158216,1,1,0,0,79208442.21928395,0,0,1
0xcc315868c1b8ee0e2c2acdf3101ff7fc738d4f60,0x33c3f45dd5d5129c1a7a0752daf6434819b96503,0.6552451239052856,90.30032962828989,316961,1673745176,1,4,1,0,84726531.6962153,0,0,0
0xcdfa480684a4656563498423242db06d7ea4536f,0xc47ef3dd220f53bcc2bab123f4eeadc8f8f54a39,8.888466142038558,18.54215592670323,151134,1677595852,5,3,1,1,70039823.85597388,0,0,0
0x580c3b6559309abcd8e9d83ca8053fbbc1138339,0x34349e0002140a05ca2a84a1842991f601244e08,6.416481237723561,153.4845458486459,235167,1673643247,5,4,2,0,54554495.68745021,1,1,0
0x53475107baf41ac8a320712c34bfedf8f5c7b217,0x282256b856d39b55190771b4a343251ea55ed22e,4.145471323286775,100.38800717907361,289577,1678558931,7,2,1,1,96235578.4210294,1,0,0
0xdfc941cb8079c628c81b2a5c47b676580e81b105,0x441db1102193368f520f99f0a6e8d2d7515962cf,4.011963505460284,48.08483825276124,117349,1673461980,9,1,1,0,65314489.065776184,0,0,1
0x4eb3403dd1f248bef1d4040d9acb665ce45aeb97,0x5a2a624cb20a1c6670b4d5d9e727a7c9d97e7c41,7.688111182129674,59.10317948347473,455403,1670648350,8,4,2,1,49569581.56299381,1,1,1
0xdf9923f3645b1e92832d6a47221ee3f9a2e04981,0x4ddd8046bfb31f65d607e0c48d30b995f692da36,3.3433626372547196,153.19006245685378,177934,1670819524,1,4,1,0,62419604.453416035,0,1,0
0xecf067d274d43b2dd3a7b5c0525ed6b765790f55,0xa9ff4530274aa86e62945e31c08c69950e25dace,7.981161875202849,63.01627517635397,359698,1676962641,1,2,2,0,96051808.485266,0,0,0
0x0123e4ed4c6066e08b226266e7352ab3eef715a3,0xde7196876ab7ed587abdb98b0dcb1c1a222cbb3b,0.13369617595658514,186.8649825604471,484661,1671615482,2,1,0,1,84903917.6236246,0,0,0
0x52d15865ea721e7847d9120d0f45c3ca76e15f10,0xb996f4deffe08f26da13732254c5e8da123d33ce,7.764799607040767,170.5264125949079,62431,1670778018,5,4,0,0,96097198.58547652,1,1,0
0xb1d4e461ee9f898029740f853d7435b4648234e9,0xfedce668b172a002b2363ab0cba25564dadd1255,9.921307561716981,99.91739016047036,396817,1676293589,8,1,2,1,32884969.106760662,0,1,1
0xe45c69ca54ec84b492673fc05228a8b8184a4584,0x4bfcf84fa6622ff898eec512db876bf9fc8b889a,9.193500968305022,79.40432812922356,75991,1673400532,5,2,2,1,81610353.43615496,0,0,0
0x7c401e7b8c289646306ac20895666788bf28d93b,0xe925c8a6592a883f7048aaeb81373890f7cf32ff,3.0016311000336695,135.5633206270703,479722,1677881788,6,3,2,0,74228718.08260092,0,0,0
0xc0d0e711e04f6129e097a41caf7614c9ac8e4912,0x11d46211a05757baf0b1616f35bece171a4329a8,4.749170510996707,62.20092572584261,412497,1679969832,7,2,0,1,24500396.41026298,1,1,0
0x6529d14eceb444faf6e62670f845039ea82edfea,0xb841ad328ce0298091ae8d2a78bde13f58494b81,1.0515695396135778,128.8772172933235,260645,1670673723,7,3,2,1,96095662.0416895,0,1,1
0xbd1e0b1ed2f87d19c763b0758dd32ba80851cb9d,0x04bfe369a836e24cc4592bea05e4a96168f63642,0.3113481636838881,115.6208908191262,122756,1677762968,5,2,0,1,15460978.40220291,1,0,1
0xb5be3e12bacf7e11b7277d7a7b74fe950299ffb0,0x716bcb6d13b993d740bed1f4612e09728f75dd23,0.5250848612051408,136.67831806059652,115803,1678454562,8,4,1,1,94571536.98147099,1,1,0
0xb6015a212e67da27d8dd9b546db19043b7bba6ff,0x4cf014ce47608035374e4e8f05e772d479f440c1,2.7018928086720195,188.71869295071124,150554,1674323357,1,2,2,0,6111408.898568595,1,0,1
0xa4af4fdc72facacbe8c010b3303c089ab539a266,0xb3335789f53f16ba741e03cd07776c07e910b7ff,8.981457691385058,122.96353778637715,413175,1676660989,9,2,0,1,53845035.749941826,0,1,0
0x8bbf076b7dc6e2b6e1fd831cd42ef594b2102ee4,0xef7eb71c858e7242d4707f0a58f28eac0d0546b1,0.875650636617256,41.633783358284084,290962,1677405831,7,1,2,1,40830350.26369892,0,0,0
0x424e2a83341c961eb2d7705104f8750d3ae13feb,0x60dd0ecb9c2386f3d5544d6e666e4cf873bdedfa,9.498247334001103,118.65290978701717,139177,1679404531,7,4,1,0,59950616.519590236,1,1,0
0x35e35c698b7cdb7dd8f5e040c2009b859399cc56,0xa99c4fdbe8c8a1c6e4924f4da3bfc1587a547c61,8.428384924785577,71.54266109924404,225947,1676113683,9,1,1,0,11930843.815009914,0,0,1
0xfddaf1181e93fed5ddd78f8fe54749213f42e389,0x7eb1f4fee6ce006e10d151a5792614d3d2f12ee7,9.264754920688734,13.828998184831551,276520,1671650283,9,3,0,0,19208036.914627913,1,0,1
0xd7fd190e3f4909b2017e8cb8bcaa03541f90a7a2,0x054e7603deb701af8f05443148197a38f27c5ea9,2.47687031736844,28.92903320991009,294381,1677272080,4,4,2,0,47946838.14845095,1,0,0
0xe0fdad339169546ab18b465832ccfc241df1d86e,0x6925d8159f8efc14fdd038acd422b5e41fa1f9d9,0.4147006614586936,193.36518799329681,189020,1670050469,2,2,2,0,13854293.884392474,0,0,0
0x01019dafe948dba259b2f6fbfc8063d92e53caa6,0xa3102d991cd7f7e20f937ada018bc0c4966ad7a2,4.174131336816079,183.84631994995064,236442,1677706561,7,1,1,0,86321299.7786115,0,1,0
0xd833d21df031dae97a44d00a2befa975b0fff770,0xaf4a6c134449b2c0dbb3b35799ec8ca5d882283b,0.7501102157837125,173.53998373839835,152070,1677747376,2,2,1,0,31033617.39333396,0,0,0
0x35775228bbe3057586c88cdc88c1060873b426f7,0x356739e26106ce834897b574b84ad34110eca93f,0.21482679138047597,19.8414095678566,244626,1674770207,1,2,2,0,36985761.05804719,1,0,0
0xc22f63f118f0dad15617b9806ab7143866d97c7b,0xd7e4b13097fe40a6210a6ce4d4a9072a166e8be8,8.339642426533718,29.910350047667908,133430,1677598786,9,4,1,0,21486949.508801103,1,0,0
0x4fdcc3c5122ea3ea2636810bb7d27271489e7052,0x3030610b96ac71a905029b4cd98f4eb46b3b393b,5.224739590718289,157.6665901425447,278091,1678841232,5,2,1,1,18137666.641560264,0,1,1
0xcdb920fe50cebe0843402c1e0aade63cfce468ac,0xb1b17836d0ba6448eeac02bbe1bed3e485a47558,8.963616509611583,44.17051089139381,350590,1671666174,5,3,0,1,84459629.21736126,1,1,1
