Sender,Receiver,Amount,Gas_Price,Gas_Used,Timestamp,Sender_Receiver_Count,Nonce_Jump,Contract_Interaction_Frequency,Failed_Transactions,Transaction_Fee,Time_Anomaly,Cyclic_Transactions,New_Account_Transaction,Fraud_Label
0xSender00101,0xReceiver00318,1.3558572464557295,12.93754719387591,487082,1676806554,6,3,0,1,26930091.406540405,1,0,0,0
0xSender00481,0xReceiver00297,4.085834919861173,31.88085626385537,439755,1678419852,4,4,1,1,73874474.87092309,0,1,1,0
0xSender00264,0xReceiver00479,1.0764957416391872,57.48880607752628,188921,1673604893,4,2,1,0,84689450.2742064,1,1,0,0
0xSender00053,0xReceiver00499,8.168038835880443,165.15824956893798,194843,1674223690,6,2,2,1,16861199.384356894,1,1,0,0
0xSender00060,0xReceiver00252,6.555169710347413,98.40943692248365,341748,1674216616,7,2,2,0,20080678.519723322,1,0,1,0
0xSender00492,0xReceiver00487,5.076967328310506,184.49515002721955,449251,1671525726,7,4,1,1,34600675.879407905,1,1,1,0
0xSender00108,0xReceiver00119,3.43672461024096,159.938207295177,123495,1679283023,4,3,2,0,28736492.895623945,1,1,0,0
0xSender00005,0xReceiver00162,1.8506522501993898,64.5505541703613,53196,1670254734,5,1,1,0,53622122.60147069,1,1,1,0
0xSender00103,0xReceiver00198,1.0734114124427478,170.61880975029746,362481,1675775886,3,2,1,1,75505341.9259145,1,1,0,0
0xSender00196,0xReceiver00498,9.692713669293626,32.177719678043836,86899,1674259840,5,2,1,1,79534095.75112158,0,0,0,0
0xSender00262,0xReceiver00486,2.00448993314067,16.862328886260585,462675,1677708942,5,4,0,1,108182595.43586291,1,1,1,1
0xSender00365,0xReceiver00045,0.6081475209466428,125.62224297352999,247020,1672358203,4,1,0,1,91913017.8002972,1,1,1,1
0xSender00480,0xReceiver00314,9.61705105410314,74.93117662713134,143270,1674765670,6,1,2,0,37005733.26955683,0,0,0,0
0xSender00372,0xReceiver00179,5.494027896164693,72.59088046590296,126687,1675098311,5,4,1,1,15624672.317728808,1,1,0,0
0xSender00350,0xReceiver00382,7.968600782561517,140.56955536502062,217687,1672031317,8,4,2,1,10087909.50454383,1,1,0,0
0xSender00047,0xReceiver00418,0.44722081351120235,171.5197272863517,452010,1676158874,2,4,0,0,25015573.953782383,0,0,0,0
0xSender00355,0xReceiver00044,5.67378911622175,71.21334601463828,336502,1673652253,6,3,2,1,200002169.56217968,1,1,1,1
0xSender00311,0xReceiver00271,3.9881175415387715,71.75262618427516,83849,1675343179,2,2,1,0,59196324.91243594,1,0,1,0
0xSender00424,0xReceiver00078,7.721924699155336,111.43169746555354,112603,1678261113,6,2,1,1,363023005.7583511,1,1,1,1
0xSender00308,0xReceiver00326,0.39387219993419537,134.10488439528356,275451,1672218049,4,2,0,1,23058339.135774888,0,1,1,0
0xSender00144,0xReceiver00178,4.022888779930527,48.55210115548379,169043,1671587186,1,3,1,1,82047716.50037988,1,1,1,0
0xSender00269,0xReceiver00357,7.992743460667098,183.4090390532558,139582,1677325747,6,4,2,1,21667026.970583104,1,1,1,1
0xSender00370,0xReceiver00498,5.231745673737316,134.3391395318823,320533,1675937125,3,2,1,1,224802768.3849329,1,1,1,1
0xSender00124,0xReceiver00416,5.504887022576053,128.78074415993865,298386,1674252117,7,2,0,1,63674578.04571025,0,1,1,0
0xSender00106,0xReceiver00451,0.9806751728399954,181.79717085287595,222454,1678964338,3,2,1,0,29835138.732254975,1,1,1,0
0xSender00158,0xReceiver00003,1.3319822556397127,182.38036531295066,395205,1678266064,4,3,0,0,68685502.74722661,0,0,0,0
0xSender00147,0xReceiver00214,6.773226057604201,35.754522919032965,368231,1675185314,9,4,1,1,434191470.2758186,1,1,1,1
0xSender00145,0xReceiver00342,6.753715756676299,37.564345756174774,443172,1679061107,7,2,0,1,9847265.728707692,1,1,1,0
0xSender00120,0xReceiver00074,9.79124290858021,154.77025279862804,387925,1671801336,4,2,0,1,51743481.78414584,0,0,0,0
0xSender00319,0xReceiver00051,7.122410350774849,191.80718965335438,264112,1679808425,2,3,1,0,2858279.8098309105,1,1,1,0
0xSender00275,0xReceiver00067,4.937502524375138,136.6375989174905,127895,1674201516,5,4,2,1,28677854.333302487,1,0,1,0
0xSender00092,0xReceiver00332,8.574704957100193,88.15022973536232,409328,1675539891,8,4,0,0,14557087.535498079,1,1,1,0
0xSender00058,0xReceiver00093,1.053685128301203,139.85989655701167,185599,1675467676,2,2,1,0,62803225.477904,1,1,0,0
0xSender00439,0xReceiver00176,4.498465250753583,53.47419950774238,499474,1679222712,9,1,2,0,25619683.039315548,1,0,0,0
0xSender00346,0xReceiver00145,2.8782200181664215,199.6135969634789,160971,1670605970,5,3,2,1,28957418.80551172,0,1,1,0
0xSender00229,0xReceiver00007,1.0553316912069797,91.90619139321343,318837,1673657735,6,1,2,1,21357398.909694914,1,0,1,0
0xSender00474,0xReceiver00269,7.637385826356459,187.02034047665214,349815,1673541937,7,1,2,1,25136447.990404487,1,0,0,0
0xSender00117,0xReceiver00376,5.11281238468385,91.85163004411723,82823,1673157382,9,2,0,0,23285911.322685428,1,1,0,0
0xSender00318,0xReceiver00322,5.572119511775932,186.34655841316547,391094,1672097398,7,2,0,0,70089260.77027343,0,0,0,0
0xSender00279,0xReceiver00004,4.118439327224187,73.78023388118396,281639,1678183178,4,2,0,0,95625229.5827585,0,0,0,0
0xSender00127,0xReceiver00138,4.608768943711325,154.50316708460326,238436,1679744066,5,3,2,1,49532911.06577529,1,1,0,0
0xSender00393,0xReceiver00231,1.1690136973588015,190.6903823577131,274882,1673105179,3,3,0,1,60438391.77554816,1,0,0,0
0xSender00396,0xReceiver00088,6.732449064626895,132.73632885719599,302113,1671366967,1,3,1,0,81992508.1953914,0,1,1,0
0xSender00129,0xReceiver00017,4.330149122456085,138.73739289722647,418930,1670734552,3,1,2,0,48134508.63684915,0,0,0,0
0xSender00058,0xReceiver00052,8.169508055564537,29.54838661118972,130586,1671194826,1,3,1,0,30900412.405450318,0,1,1,0
0xSender00122,0xReceiver00134,1.9709091294293304,100.10178996114118,330522,1672388202,5,4,2,0,95146507.32780266,1,0,1,0
0xSender00001,0xReceiver00211,2.0585003832541693,178.48352715648963,67218,1670133761,7,3,1,0,90709498.68738638,1,1,1,0
0xSender00239,0xReceiver00325,6.4611381195915705,55.77286888383645,300043,1670065768,9,2,1,1,114078082.59955052,1,1,1,1
0xSender00290,0xReceiver00480,8.461574199739994,159.78897256467948,284646,1670089060,4,1,1,1,70604568.27704656,0,1,0,0
0xSender00096,0xReceiver00458,4.727256407795571,138.3848783027488,457742,1670100190,1,3,0,0,65066814.116180524,0,0,1,0
0xSender00126,0xReceiver00393,7.272269148643669,52.367333300702114,130278,1672253743,7,2,0,1,65313652.11548537,0,0,0,0
0xSender00118,0xReceiver00219,9.993305915715926,63.73032900091324,168997,1679266059,3,2,2,0,83229698.87539461,1,0,0,0
0xSender00048,0xReceiver00205,9.902753740891992,91.23657102293245,223946,1672034364,1,4,0,0,67736456.49587119,0,0,0,0
0xSender00089,0xReceiver00211,7.445925059788784,33.77455094893787,159097,1671485277,4,4,0,1,52282380.4596759,0,0,0,0
0xSender00488,0xReceiver00277,7.398469031885705,183.54054646005932,411949,1674455937,9,3,0,1,84760527.33864512,0,0,1,0
0xSender00237,0xReceiver00024,2.4837126831170675,150.47794496369053,392975,1675241167,6,1,2,1,27219258.805366237,0,0,0,0
0xSender00373,0xReceiver00486,8.3370609191223,79.34317900068014,131089,1673999296,6,1,2,1,341216633.3309722,1,1,1,1
0xSender00385,0xReceiver00004,4.0569702492007345,66.93644410794275,356425,1673129889,7,3,0,1,352252537.9522643,1,1,1,1
0xSender00272,0xReceiver00152,9.620319159569558,141.01998535935172,398752,1670724719,1,3,2,0,87161700.85371014,0,1,1,0
0xSender00189,0xReceiver00443,0.8234626101822857,90.60197517102081,250744,1674958848,5,3,2,0,99832456.04975969,0,0,1,0
0xSender00487,0xReceiver00483,4.364045285038533,53.57394866196382,457921,1679204067,4,1,2,1,280987890.13252205,1,1,1,1
0xSender00192,0xReceiver00259,5.562846471958151,91.7286430650139,197475,1677508802,4,4,0,1,48956978.95807928,1,1,1,0
0xSender00447,0xReceiver00324,4.057510508790787,175.54642681228873,329560,1676559329,7,1,0,0,60467639.85733712,1,1,1,0
0xSender00069,0xReceiver00357,2.1136861131443836,23.035260942593055,91784,1670581431,2,2,1,1,66209083.84973987,0,0,1,0
0xSender00278,0xReceiver00168,5.933955002937274,79.98806698356329,162251,1679745260,5,4,1,0,71585438.24732862,0,0,1,0
0xSender00349,0xReceiver00176,7.561619967105124,192.8444903732614,266266,1672505434,7,2,1,0,28840835.615476586,0,1,0,0
0xSender00247,0xReceiver00310,6.451937574241763,12.818050066370374,113376,1679848420,3,1,2,1,49216206.52527672,1,1,1,0
0xSender00451,0xReceiver00291,2.3521439995923146,179.22166033093154,323997,1671023384,2,2,1,1,188605686.89769062,1,1,1,1
0xSender00076,0xReceiver00479,7.318763364241554,81.21840272966028,78369,1674310667,1,1,1,1,24192774.965893798,1,1,1,1
0xSender00154,0xReceiver00056,2.5764090823851866,46.00845886933685,228193,1672618738,5,4,2,1,61342820.206685536,0,1,0,0
0xSender00144,0xReceiver00108,1.7602716056111598,12.846152019623327,50747,1679636936,5,4,2,0,87606637.73472404,0,1,1,0
0xSender00435,0xReceiver00473,6.909773474232834,23.399332265771257,224398,1672513666,4,4,0,0,92225797.50284928,1,0,1,0
0xSender00485,0xReceiver00296,8.429444588678152,42.650239202596524,426519,1672139045,8,2,1,0,52224941.62893503,1,0,0,0
0xSender00086,0xReceiver00461,4.820579082488778,14.827755292119859,220844,1677561791,2,3,0,1,384112865.5423267,1,1,1,1
0xSender00185,0xReceiver00324,5.318604013452993,73.81147493710088,395031,1674318517,4,4,2,1,71528861.30080003,0,0,1,0
0xSender00285,0xReceiver00302,3.0344482290076122,18.529691731139927,491625,1676198390,5,1,1,0,23660899.68072917,0,1,0,0
0xSender00462,0xReceiver00334,4.951233970949222,141.5210517504507,250155,1677265628,9,2,1,1,36140719.08718776,1,1,1,1
0xSender00220,0xReceiver00141,1.328510150143948,165.59235157211737,439371,1679842051,3,4,1,0,75037784.08930682,0,1,1,0
0xSender00069,0xReceiver00155,9.558749988533071,178.61814547850742,472227,1677524197,1,3,0,0,28986744.673232593,1,0,1,0
0xSender00047,0xReceiver00262,8.005602930029397,114.3343543841737,396862,1670813509,4,4,1,1,55388862.585054904,1,0,0,0
0xSender00497,0xReceiver00273,6.683050877613626,189.83681282417442,282391,1675686709,6,2,0,1,52882373.25955447,0,1,1,0
0xSender00094,0xReceiver00420,5.386561773127186,11.0726356063557,236829,1670941823,7,2,0,1,81969516.65205918,0,0,1,0
0xSender00238,0xReceiver00232,7.923769670917365,35.46348121118331,363100,1672772194,4,3,2,0,64819920.427889206,0,0,1,0
0xSender00446,0xReceiver00241,4.952624823462185,65.70153633887388,241094,1676490279,4,3,1,1,84867584.01979701,0,1,1,0
0xSender00453,0xReceiver00355,3.0067393424637796,159.914643971305,379703,1672814106,6,1,0,1,75471362.17619647,0,1,1,0
0xSender00204,0xReceiver00337,1.6121386093150538,178.22393662543283,124128,1674264657,1,4,1,0,99983300.5546001,0,1,0,0
0xSender00400,0xReceiver00489,6.479380032130055,127.44554574815479,240834,1672503178,5,2,1,1,86523621.91555442,1,0,0,0
0xSender00218,0xReceiver00258,9.294963192814876,82.81490543773633,375913,1675554426,3,3,2,0,21896583.460985623,1,1,1,0
0xSender00474,0xReceiver00249,1.544649349508468,136.51066468135213,343253,1674441663,8,2,0,0,96177502.99518815,0,0,1,0
0xSender00432,0xReceiver00077,1.8083802700575595,44.37088068462956,136352,1671252613,5,3,0,0,34673296.554460034,0,0,1,0
0xSender00341,0xReceiver00180,4.341724273761256,96.9960699127621,76499,1672574455,7,1,2,1,61176162.34301976,1,0,0,0
0xSender00039,0xReceiver00066,8.070924485717693,106.4333786814251,207016,1678727620,8,4,0,1,94193721.59876682,1,1,1,0
0xSender00100,0xReceiver00308,2.946288062425331,29.925531992130775,409942,1678812408,8,3,0,0,22202363.177194517,1,1,0,0
0xSender00289,0xReceiver00348,2.5465901174535808,16.435805442105195,224352,1672139397,2,2,0,1,85872597.24623154,1,1,0,0
0xSender00254,0xReceiver00171,6.2034632517137105,152.52004449652776,413772,1671429441,2,2,2,1,476810539.52891123,1,1,1,1
0xSender00222,0xReceiver00474,5.360791670924575,111.59420826314462,433995,1671623518,5,1,0,0,85521264.63022524,1,0,1,0
0xSender00357,0xReceiver00022,0.6116014408079102,73.12535335680775,461477,1673993823,3,1,1,1,82097961.5643085,0,0,1,0
0xSender00023,0xReceiver00367,0.8240848733196726,93.07344001561852,224719,1671317320,1,3,2,1,27196822.259971157,0,1,1,0
0xSender00250,0xReceiver00107,6.4336996720458135,191.96364851622627,370885,1678383316,8,4,2,0,41302866.329960324,0,1,1,0
0xSender00010,0xReceiver00439,4.656584755486318,83.13361666365061,335489,1677515501,6,3,2,0,76273069.33888218,0,0,0,0
0xSender00246,0xReceiver00323,9.710062143975579,29.661053064216883,453327,1676099892,3,2,0,1,12698376.577214066,1,0,0,0
0xSender00325,0xReceiver00227,6.788528793193347,98.08441411703531,459605,1676512346,8,3,2,0,88948880.59978867,1,1,1,0
0xSender00100,0xReceiver00444,0.11063588331238221,133.12919096083306,153837,1670828292,1,1,0,0,21815439.75119692,0,0,1,0
0xSender00290,0xReceiver00442,4.815377610206613,12.301492058979388,239001,1673473508,3,3,1,0,56915861.37482043,1,1,1,0
0xSender00180,0xReceiver00396,4.15033487100444,73.14470640288431,190785,1671588247,9,1,2,1,11400891.11924739,1,0,1,0
0xSender00223,0xReceiver00216,1.0760714613377493,84.76773982478547,284551,1679916830,6,2,2,0,19333804.71834613,1,0,1,0
0xSender00394,0xReceiver00069,9.232856270363179,98.10582069514969,479862,1670167080,1,4,2,0,58964506.09796429,0,1,1,0
0xSender00250,0xReceiver00084,8.052062877826419,67.31999679814652,463069,1676945130,9,3,1,1,63829573.986548044,0,1,1,0
0xSender00147,0xReceiver00103,2.3085582251158185,136.71522910851593,190085,1671508816,7,1,0,1,27705400.37415908,0,1,1,0
0xSender00442,0xReceiver00039,2.5672477808415417,189.49475250790434,169021,1673704237,1,3,2,1,63953170.89138575,1,1,1,1
0xSender00096,0xReceiver00013,0.3298603526613151,183.6596534475459,171321,1671732628,1,1,1,1,55406036.938421965,1,0,1,0
0xSender00257,0xReceiver00297,2.974207341274619,136.23474881371317,53093,1671667707,5,1,0,0,84223146.1063723,1,0,1,0
0xSender00325,0xReceiver00313,5.850373869044402,106.30797256740752,490760,1670361963,4,1,2,1,20943113.565121036,1,1,1,0
0xSender00493,0xReceiver00181,4.214225449982815,166.90487402391528,493225,1673780433,8,3,0,0,69464965.65546413,1,1,0,0
0xSender00004,0xReceiver00493,9.692862082559612,168.82806569312706,410201,1679333854,2,1,2,0,39202225.9168097,1,0,0,0
0xSender00016,0xReceiver00268,0.570240890944072,167.61888003574205,207953,1673334167,6,3,1,1,94365718.2597349,1,1,0,0
0xSender00280,0xReceiver00013,5.918387287401116,39.990728195185945,286994,1677010683,8,1,0,1,9174741.68796184,1,1,0,0
0xSender00336,0xReceiver00120,8.58451131066541,14.832144858768633,211839,1674423303,1,4,1,1,4956867.084456509,0,0,1,0
0xSender00247,0xReceiver00458,4.812601714973129,196.80674785214092,483961,1677077155,3,1,2,0,13306517.929218432,1,0,1,0
0xSender00258,0xReceiver00353,0.039597578398364176,192.33429718698508,150854,1678384933,1,3,1,0,78462039.1745182,1,0,1,0
0xSender00497,0xReceiver00057,2.435586983264489,117.23190756886498,371674,1672859427,7,3,0,1,92354203.54990642,1,0,1,0
0xSender00476,0xReceiver00040,3.2444520669229817,198.68210617629853,83993,1675573909,1,3,0,1,412125939.388603,1,1,1,1
0xSender00384,0xReceiver00374,9.66028500062905,156.4039385058935,77132,1679821773,9,2,2,0,72065369.08225654,1,0,1,0
0xSender00160,0xReceiver00336,9.118615085568607,108.3022348561556,222685,1670234563,8,4,0,1,6700881.149355834,1,0,1,0
0xSender00475,0xReceiver00128,9.492213346025228,83.97290275721225,286829,1676399378,3,4,2,1,22167347.466905918,0,0,0,0
0xSender00340,0xReceiver00173,8.259326991593513,122.64400980376844,106552,1671127703,4,4,1,1,93602527.19694558,0,1,1,0
0xSender00152,0xReceiver00035,3.5229608637979046,108.00239931644106,256139,1675783687,9,2,1,1,62656512.97601944,1,0,0,0
0xSender00396,0xReceiver00259,9.059705456741044,198.82248007322724,120092,1678423832,6,2,1,0,47364096.53845778,1,1,0,0
0xSender00178,0xReceiver00376,9.817028214311117,103.18746004175503,183789,1673465816,5,4,2,1,65578898.58756608,1,0,1,0
0xSender00163,0xReceiver00005,3.5072124096267796,168.82500637555987,311669,1677234154,5,1,1,1,18680782.243479844,0,0,1,0
0xSender00380,0xReceiver00218,2.6129541002046244,164.58852639626585,151696,1670927272,1,1,2,1,446970136.26692283,1,1,1,1
0xSender00033,0xReceiver00011,5.47369376489439,23.56719196610012,467754,1679428155,1,4,1,1,65974059.19348824,1,1,1,0
0xSender00417,0xReceiver00382,1.8796504040633109,26.531285789019922,292862,1673025773,3,1,1,0,47653202.99818514,1,0,0,0
0xSender00445,0xReceiver00327,0.33591597184973837,135.3639218122653,485238,1679512115,2,3,0,0,46280183.432946846,1,0,1,0
0xSender00179,0xReceiver00117,9.458853399447538,59.230521279707254,351034,1677612089,1,2,1,1,412076880.68499005,1,1,1,1
0xSender00427,0xReceiver00184,9.258148918089779,134.93013659245025,234752,1677527867,5,4,1,1,157394927.1701993,1,1,1,1
0xSender00101,0xReceiver00394,1.6349119990835894,37.4789199195707,256408,1677810736,3,1,2,1,72880241.61424328,1,1,1,1
0xSender00268,0xReceiver00362,4.083325066827897,85.44296316910274,296841,1679656196,7,4,0,0,19381284.89185419,0,0,0,0
0xSender00323,0xReceiver00116,8.312052769594128,29.469350601860956,351551,1675539261,8,4,2,1,9032463.299140569,0,1,0,0
0xSender00065,0xReceiver00162,6.6133929852203215,63.597684594971476,335546,1674749556,6,3,1,0,51278429.77225505,1,0,1,0
0xSender00417,0xReceiver00067,3.953927216615432,26.77673212045754,301865,1676653210,5,2,1,0,68048561.10656609,0,0,0,0
0xSender00168,0xReceiver00200,7.444268261856362,194.409944487559,208296,1673413204,5,2,0,1,93464534.9221667,0,0,0,0
0xSender00330,0xReceiver00031,8.971503408219807,85.06110255733226,244320,1673905189,1,4,1,0,75330682.42700918,0,1,0,0
0xSender00043,0xReceiver00075,9.262321721953422,181.22586590065535,161749,1673455426,6,3,2,1,58727960.74974727,1,0,0,0
0xSender00044,0xReceiver00237,3.7947076231026684,194.52263611548116,382430,1677554759,6,1,2,0,86531439.61133538,1,0,1,0
0xSender00285,0xReceiver00327,1.7438711939274607,182.81690542423866,325964,1673296543,3,2,0,0,89329092.95990212,1,1,0,0
0xSender00397,0xReceiver00493,9.129260193357812,96.44233622957968,310034,1676778214,4,4,1,0,71526178.50841087,0,1,0,0
0xSender00012,0xReceiver00066,0.9346289041516723,157.9904865405909,413102,1676783280,4,1,0,0,6572174.827806564,0,1,1,0
0xSender00095,0xReceiver00070,7.219667028369354,39.20290191345493,295915,1674262237,6,4,1,1,149422345.36803898,1,1,1,1
0xSender00302,0xReceiver00297,1.4135681754594085,28.018196625649676,300056,1674472146,8,1,1,1,34282409.8785035,1,1,0,0
0xSender00386,0xReceiver00447,3.8999746781302447,176.61127888783832,347981,1678494071,9,1,1,0,99740759.95935677,1,0,0,0
0xSender00253,0xReceiver00416,4.121441907984823,15.912827683617195,264955,1673965114,9,1,2,1,46952095.0505401,0,1,0,0
0xSender00499,0xReceiver00020,1.5959915719697129,194.74219667046228,464194,1676716911,5,1,0,1,76426639.35183927,1,0,0,0
0xSender00242,0xReceiver00441,9.227587525726053,137.70543721218144,456929,1679275253,8,1,2,1,407829650.59234726,1,1,1,1
0xSender00035,0xReceiver00226,0.036654998412769785,89.72647406611568,352575,1671534186,8,1,2,1,65672751.778765425,0,1,0,0
0xSender00215,0xReceiver00434,8.93914734673414,36.86131201240049,343351,1673776789,4,3,2,0,2809369.949989713,1,1,1,0
0xSender00337,0xReceiver00464,8.8394549415201,147.41391868139533,252911,1673112037,4,1,0,1,2915598.9045444163,0,1,0,0
0xSender00090,0xReceiver00409,3.176466900443036,116.99123333663704,318286,1675916106,3,1,2,0,82059013.7429138,1,1,0,0
0xSender00264,0xReceiver00396,7.0457998560939625,145.11413141484817,315899,1675955296,5,2,2,1,74184757.36970544,0,1,1,0
0xSender00093,0xReceiver00199,2.5355610238701716,89.40521906949499,294805,1679458450,8,2,1,0,54075536.337381855,1,0,1,0
0xSender00410,0xReceiver00039,7.590147886916845,22.589415781573223,378510,1672317122,8,1,1,1,25637705.93101056,0,1,1,0
0xSender00458,0xReceiver00145,5.615586220459556,69.84471810463812,309019,1678238311,9,4,2,1,9584656.256461518,0,1,0,0
0xSender00090,0xReceiver00045,3.009252287934107,69.85394311079125,161929,1672271061,1,2,0,1,17262568.298160613,1,0,1,0
0xSender00418,0xReceiver00395,4.0083451888401695,11.649040084155564,220414,1674962577,4,3,2,1,58452053.6660985,1,1,0,0
0xSender00115,0xReceiver00326,6.901988435061651,11.820392868795466,391373,1679188829,6,3,0,0,55036836.95516994,0,0,1,0
0xSender00105,0xReceiver00381,9.061913521941392,72.84407456808424,318265,1677978944,5,3,1,1,94185425.88468766,1,1,1,0
0xSender00391,0xReceiver00407,1.3159579005070736,148.24844311185038,209376,1676697427,4,2,0,0,95770395.08945921,0,0,1,0
0xSender00196,0xReceiver00091,5.71792605699488,128.56830877920623,98294,1671091184,3,3,2,1,58024677.7959694,1,0,1,0
0xSender00314,0xReceiver00238,2.5447547025766033,55.41335287423672,400138,1670165764,2,3,1,1,84301827.4203471,0,0,0,0
0xSender00114,0xReceiver00070,8.015708776255837,124.52490391271252,114902,1677387961,9,4,0,1,81412702.09499711,1,0,1,0
0xSender00493,0xReceiver00166,0.7116706856361159,133.0017431563034,280718,1677726353,3,4,2,1,75485280.1265189,0,0,1,0
0xSender00075,0xReceiver00130,6.892668343809986,109.28828533674982,289732,1673910492,4,2,2,1,221482317.639115,1,1,1,1
0xSender00413,0xReceiver00214,1.7577106767733877,109.05725528549627,355848,1676372245,1,1,0,0,39551225.01797376,0,1,0,0
0xSender00376,0xReceiver00340,5.9678903298482595,80.25209588190145,270671,1671893569,1,4,0,1,27149263.42186507,0,0,1,0
0xSender00420,0xReceiver00089,8.358568946054993,33.44492911311498,488474,1676225686,9,1,0,1,93772405.84882611,0,1,0,0
0xSender00217,0xReceiver00335,7.553255814595579,83.24192200958068,303089,1675587215,4,4,2,0,83608109.6416152,0,1,0,0
0xSender00277,0xReceiver00252,7.531899447959536,75.61352006789723,346756,1679553195,4,4,1,1,18534461.76723755,0,0,0,0
0xSender00249,0xReceiver00369,5.183274668747183,122.47479264645108,227089,1670368199,6,4,1,1,25993846.003473837,1,0,1,0
0xSender00164,0xReceiver00349,8.908548462578716,172.68943206565558,427293,1679976589,2,4,2,1,58551432.50643138,0,0,1,0
0xSender00394,0xReceiver00072,5.8851709304375595,81.32128131967315,408225,1673230600,6,1,0,0,41946377.5808963,0,0,1,0
0xSender00357,0xReceiver00165,9.17600450581021,144.84970280094018,429823,1678792683,7,2,2,1,110879334.67596827,1,1,1,1
0xSender00457,0xReceiver00049,5.469759353745852,164.247771724329,466443,1675450226,1,1,2,0,79324498.62095776,1,0,1,0
0xSender00408,0xReceiver00052,5.064595974569829,50.23278760885127,371066,1671256847,8,3,2,1,1153759.7437219804,0,1,1,0
0xSender00192,0xReceiver00289,2.2313066619110415,181.31353360714652,377880,1673906956,6,1,2,0,34984376.81365511,1,0,1,0
0xSender00227,0xReceiver00278,5.4524186737617475,23.384538254078514,132435,1672033443,9,3,1,1,465028206.72017825,1,1,1,1
0xSender00177,0xReceiver00114,1.4144424641764808,181.32667437156127,292893,1678791851,4,1,0,0,76316031.81650491,0,1,1,0
0xSender00099,0xReceiver00239,8.698205110582858,41.09024959954613,465050,1676782051,2,1,2,0,40727212.82483218,1,0,1,0
0xSender00496,0xReceiver00133,6.762159968195851,74.06222453851997,474541,1675498960,9,4,2,1,92944113.43965271,0,0,1,0
0xSender00036,0xReceiver00487,9.93641813044449,124.99469183195103,267831,1675857037,8,1,0,1,90179517.36744939,0,1,1,0
0xSender00466,0xReceiver00274,0.9300533036273259,182.0798394964568,341690,1678762204,2,4,0,0,6205788.667421516,0,0,1,0
0xSender00497,0xReceiver00166,2.4143207709544154,58.583273707394696,138410,1674324345,8,2,2,1,68330843.15718997,1,1,1,1
0xSender00487,0xReceiver00374,8.77281445661873,155.07904355864935,470188,1670531472,8,1,2,0,39335799.49257237,0,1,0,0
0xSender00096,0xReceiver00373,3.9585884566914875,144.98280356576515,246531,1679330368,5,4,0,0,93010367.5041582,0,1,0,0
0xSender00152,0xReceiver00293,4.668366869919157,40.34466480701175,495599,1674239200,7,3,0,1,84576311.80688189,1,1,0,0
0xSender00151,0xReceiver00478,8.607912355002293,101.09814947102231,315840,1674212861,7,4,1,1,28642048.529457442,1,1,1,1
0xSender00190,0xReceiver00243,5.223014017250023,101.4859677037501,288843,1675607037,4,3,2,1,258603814.18340886,1,1,1,1
0xSender00224,0xReceiver00479,1.9428237356495377,67.87624478476351,102445,1677536769,6,1,0,0,72305076.245902,0,1,0,0
0xSender00037,0xReceiver00320,8.921380852943711,158.1850501418011,401065,1678601232,6,2,0,1,28316345.928228978,1,1,1,0
0xSender00268,0xReceiver00138,0.3203059476661046,185.92743195088872,199085,1671103615,6,1,1,0,72529925.47902545,0,1,0,0
0xSender00369,0xReceiver00079,8.955008713757998,146.1487671345352,463618,1677809237,9,1,1,0,37602823.35046713,1,1,0,0
0xSender00183,0xReceiver00170,0.5146970644566236,194.8613992743348,480473,1670871552,2,4,0,1,28131593.56739087,0,1,1,0
0xSender00013,0xReceiver00123,6.6618351523552795,19.589009505506347,172251,1674077067,8,3,2,0,39863917.876043275,1,1,1,0
0xSender00279,0xReceiver00176,0.7260770029565933,17.072310166985087,379696,1677376524,8,2,2,0,95129299.02814278,0,1,0,0
0xSender00217,0xReceiver00300,7.0650677297910045,179.83314872371687,374561,1677917005,1,3,2,1,90624143.21727929,1,1,0,0
0xSender00355,0xReceiver00082,0.3493735001161794,180.58207024235446,91126,1679294793,2,2,1,1,91481177.36499824,0,1,0,0
0xSender00361,0xReceiver00087,8.426152699830768,30.35294916669765,83743,1673150421,4,1,0,1,91820531.73728873,1,1,0,0
0xSender00286,0xReceiver00225,4.664780069790548,77.91474932309568,398611,1671699154,5,4,0,1,18649135.021596167,0,1,1,0
0xSender00273,0xReceiver00016,0.9436045875620905,168.72496984144212,352217,1675406557,5,3,1,1,89710078.50650342,0,0,1,0
0xSender00369,0xReceiver00310,7.071126255651338,34.42272872531272,329387,1678017038,6,1,2,1,110076835.7030152,1,1,1,1
0xSender00062,0xReceiver00358,4.898008673462587,60.81133379574935,332472,1674310856,7,1,0,1,83975426.15541548,1,1,1,0
0xSender00084,0xReceiver00163,1.9175791001656746,139.3892470030111,50209,1673073952,1,4,2,0,54647989.712665156,1,0,1,0
0xSender00368,0xReceiver00098,0.16656701514837052,196.5608203508196,59800,1675463172,7,3,0,1,24756265.477146532,1,1,0,0
0xSender00217,0xReceiver00156,4.185802614658116,161.45637961337454,115749,1671421143,6,1,1,1,40453520.88627639,1,0,0,0
0xSender00342,0xReceiver00002,0.8654360149780703,157.69034833473359,399961,1676461703,5,4,1,1,43904440.1601324,0,0,0,0
0xSender00397,0xReceiver00350,0.9507552854898996,75.105906101316,340151,1677318963,6,2,2,1,73583953.87720494,1,0,0,0
