transaction_id,Sender,Receiver,Amount,Gas_Price,Gas_Used,Timestamp,Sender_Receiver_Count,Nonce_Jump,Contract_Interaction_Frequency,Failed_Transactions,Transaction_Fee,Time_Anomaly,Cyclic_Transactions,New_Account_Transaction
1246,0xSender00299,0xReceiver00432,3.90666229,139.7357066,174371,1672549757,1,2,1,0,24365854.9,0,0,0
1247,0xSender00024,0xReceiver00416,10.99949725,188.6716378,374657,1673943933,1,10,0,0,70687149.82,0,5,0
1248,0xSender00144,0xReceiver00483,5.628887752,172.5064961,441547,1672743824,1,1,0,0,76169725.83,0,0,0
1249,0xSender00012,0xReceiver00099,1.436280069,64.23585884,419800,1673634815,1,1,1,0,26966213.54,0,5,0
1250,0xSender00211,0xReceiver00145,4.261706534,123.0723112,427181,1674040086,1,1,0,0,52574152.98,0,0,0
1251,0xSender00024,0xReceiver00008,14.34411358,191.6433124,367913,1673402752,1,2,0,0,70508066,0,1,0
1252,0xSender00067,0xReceiver00061,6.417155758,152.4290325,435035,1673437385,1,1,5,0,66311964.14,1,0,0
1253,0xSender00393,0xReceiver00184,5.847436606,143.9005427,147092,1672687462,1,1,0,0,21166618.63,0,1,0
1254,0xSender00066,0xReceiver00028,17.23487163,155.8821943,311926,1674230354,1,10,0,0,48623709.33,0,0,0
1255,0xSender00232,0xReceiver00380,8.019101384,78.05111402,131463,1673743453,1,2,1,0,10260833.6,0,5,0
1256,0xSender00108,0xReceiver00113,0.734522321,151.2654085,493251,1674804902,1,1,1,0,74611814,0,5,0
1257,0xSender00145,0xReceiver00461,2.135755955,61.91385526,368991,1674917453,1,1,0,0,22845655.37,0,0,0
1258,0xSender00110,0xReceiver00408,16.7821767,97.05849876,109434,1672647752,1,2,0,0,10621499.75,0,0,0
1259,0xSender00227,0xReceiver00142,3.363835308,180.1871871,343917,1675103428,1,1,0,0,61969436.82,0,0,0
1260,0xSender00110,0xReceiver00389,0.591876685,23.41480637,175896,1674612655,1,2,0,0,4118570.781,0,0,0
1261,0xSender00469,0xReceiver00119,3.068029575,94.57735705,297254,1673800068,1,1,0,0,28113497.69,0,0,0
1262,0xSender00033,0xReceiver00169,5.97000072,68.02791801,199779,1673952343,1,2,1,0,13590549.43,0,1,0
1263,0xSender00110,0xReceiver00156,30.05470837,55.74613097,109512,1674798599,1,2,0,2,6104870.295,0,0,0
1264,0xSender00263,0xReceiver00334,1.957110742,170.9435759,288969,1674665362,1,2,1,2,49397394.17,0,0,0
1265,0xSender00423,0xReceiver00348,3.60862713,145.3697431,155560,1673852171,1,1,1,0,22613717.24,0,0,0
1266,0xSender00368,0xReceiver00259,10.58803138,40.27388967,350575,1673602119,1,1,1,0,14119018.87,0,0,0
1267,0xSender00235,0xReceiver00081,2.194596698,109.0033988,351588,1674454151,1,1,0,2,38324286.97,0,0,0
1268,0xSender00082,0xReceiver00241,0.578522243,104.0430389,87947,1673170131,1,10,0,0,9150273.145,0,1,0
1269,0xSender00041,0xReceiver00440,14.87336542,45.65500293,157529,1674590300,1,1,1,0,7191986.956,1,0,0
1270,0xSender00424,0xReceiver00432,3.351459877,163.9572862,229182,1675114984,1,1,20,0,37576058.76,0,0,0
1271,0xSender00100,0xReceiver00171,3.49365079,86.00131486,260511,1673876305,1,1,0,0,22404288.54,0,0,0
1272,0xSender00005,0xReceiver00230,4.853736497,157.1487995,270759,1673450603,1,2,5,0,42549451.81,0,0,0
1273,0xSender00179,0xReceiver00207,0.017714462,54.57127071,321360,1673331615,1,2,0,0,17537023.56,0,0,0
1274,0xSender00281,0xReceiver00074,13.37775839,76.71322309,114230,1673602482,1,2,1,0,8762951.474,1,0,0
1275,0xSender00319,0xReceiver00269,2.242784984,37.13077059,29847,1672768105,1,1,0,0,1108242.11,0,0,0
1276,0xSender00225,0xReceiver00386,2.528625455,45.82626855,240284,1674308047,1,50,1,0,11011319.11,1,1,0
1277,0xSender00442,0xReceiver00498,0.956463876,178.9730283,193381,1674657575,1,1,1,0,34609983.18,0,0,0
1278,0xSender00439,0xReceiver00113,2.375294836,39.64027595,297802,1673629653,1,2,1,2,11804953.46,0,0,0
1279,0xSender00314,0xReceiver00061,8.146762765,37.23161731,241000,1673288367,1,1,1,0,8972819.772,0,0,0
1280,0xSender00364,0xReceiver00361,8.04698138,189.267916,410022,1672575687,1,1,0,0,77604009.43,0,0,0
1281,0xSender00453,0xReceiver00319,13.72851431,136.2626227,431743,1674480375,1,1,0,0,58830433.53,0,0,0
1282,0xSender00228,0xReceiver00101,2.581113079,38.16487704,50676,1674243167,1,1,0,0,1934043.309,0,0,0
1283,0xSender00376,0xReceiver00428,6.167377188,194.909013,430997,1673212313,1,1,0,0,84005199.89,0,0,0
1284,0xSender00288,0xReceiver00361,3.538640387,46.47800189,21645,1674705489,1,1,0,0,1006016.351,0,0,0
1285,0xSender00436,0xReceiver00209,8.148784498,157.9422306,118476,1674843684,1,1,0,0,18712363.71,0,0,0
1286,0xSender00149,0xReceiver00441,6.233392741,26.2732451,361380,1674901171,1,1,1,0,9494625.312,0,0,0
1287,0xSender00276,0xReceiver00254,2.293561487,132.4175235,176062,1674149285,1,1,1,0,23313694.03,1,0,0
1288,0xSender00197,0xReceiver00019,2.052442277,118.406697,39618,1674717372,1,2,0,1,4691036.521,0,0,0
1289,0xSender00069,0xReceiver00057,1.454720021,57.44068588,82859,1672844055,1,10,1,0,4759477.791,1,5,0
1290,0xSender00111,0xReceiver00111,4.296195256,135.7663057,228572,1673235661,2,50,0,0,31032376.02,0,0,0
1291,0xSender00003,0xReceiver00472,16.59940304,131.0695388,79827,1674514064,1,1,0,0,10462888.07,0,0,0
1292,0xSender00349,0xReceiver00312,1.116134884,163.7033088,380533,1674403186,1,2,1,5,62294511.2,0,0,0
1293,0xSender00330,0xReceiver00485,0.500496649,177.6573305,146114,1674620773,2,2,0,0,25958223.2,0,0,0
1294,0xSender00445,0xReceiver00460,0.635762574,111.8188893,117726,1674349285,1,1,0,2,13163990.56,0,0,0
1295,0xSender00317,0xReceiver00195,7.641563791,108.2531348,149077,1672535426,1,1,0,0,16138052.58,0,1,0
1296,0xSender00349,0xReceiver00374,2.154720832,131.8872388,276935,1675044359,1,1,1,0,36524192.47,0,0,1
1297,0xSender00094,0xReceiver00461,1.270377933,151.2573661,416178,1673274123,1,1,0,2,62949988.09,0,0,0
1298,0xSender00151,0xReceiver00352,2.175840418,84.11081104,411517,1674466466,1,2,0,0,34613028.63,0,0,0
1299,0xSender00310,0xReceiver00091,5.182848955,110.835539,453457,1674979393,1,1,0,0,50259151.01,0,0,0
1300,0xSender00136,0xReceiver00051,3.956966704,125.3187534,409220,1673244064,2,1,1,0,51282940.29,0,0,0
1301,0xSender00246,0xReceiver00292,6.804876193,197.9080551,454467,1674619239,1,1,0,0,89942680.07,0,0,0
1302,0xSender00386,0xReceiver00007,2.070568108,125.7881954,83397,1672890809,1,1,0,0,10490358.13,0,0,0
1303,0xSender00242,0xReceiver00299,3.007660674,60.35357913,353095,1675096781,1,2,0,0,21310547.02,0,0,0
1304,0xSender00030,0xReceiver00097,0.537749937,125.8381745,76770,1674629980,1,1,0,1,9660596.655,0,1,0
1305,0xSender00039,0xReceiver00235,0.379324899,167.5099249,266224,1674439724,1,1,0,0,44595162.25,0,0,0
1306,0xSender00228,0xReceiver00388,3.101856302,174.3326624,52545,1674413100,1,1,0,0,9160309.746,0,0,0
1307,0xSender00035,0xReceiver00373,1.794792084,164.0450818,291849,1673132899,1,1,20,1,47876393.09,0,5,0
1308,0xSender00407,0xReceiver00068,4.744077006,179.8776948,275285,1672816324,2,50,0,0,49517631.2,0,0,0
1309,0xSender00222,0xReceiver00414,0.219770751,80.25794154,293848,1675031869,1,10,0,0,23583635.61,0,0,0
1310,0xSender00005,0xReceiver00044,0.64921318,111.3627118,446335,1673252691,1,1,20,0,49705075.96,0,10,0
1311,0xSender00321,0xReceiver00136,10.01947458,160.3263973,49671,1675104427,1,1,0,0,7963572.479,0,0,0
1312,0xSender00467,0xReceiver00233,4.177145124,67.60099114,304347,1673968550,1,1,1,0,20574158.85,0,0,0
1313,0xSender00219,0xReceiver00031,6.224920849,86.88465881,102927,1674293632,1,1,0,2,8942777.278,0,0,0
1314,0xSender00074,0xReceiver00288,9.224918988,169.6080178,403647,1674034795,1,1,5,0,68461767.57,0,0,0
1315,0xSender00003,0xReceiver00125,3.11656052,158.6154169,375259,1673156808,1,1,5,0,59521862.74,0,0,0
1316,0xSender00334,0xReceiver00066,7.157722058,194.8159222,295595,1674637941,1,2,0,2,57586612.53,0,0,0
1317,0xSender00133,0xReceiver00029,3.717841951,199.2753305,176588,1674446841,1,1,0,0,35189632.07,0,0,0
1318,0xSender00117,0xReceiver00113,1.259958239,63.33401845,394516,1673163144,1,50,0,0,24986283.62,1,1,0
1319,0xSender00368,0xReceiver00203,2.059852377,182.0809975,141102,1673890142,2,1,5,0,25691992.91,0,1,0
1320,0xSender00093,0xReceiver00028,3.370159644,37.01279024,117613,1673586157,1,1,0,0,4353185.299,1,0,0
1321,0xSender00485,0xReceiver00130,1.905464335,147.7640376,96856,1674719259,1,1,20,2,14311833.63,0,0,0
1322,0xSender00434,0xReceiver00473,2.043810371,59.61788978,281869,1674873919,1,1,1,0,16804434.97,1,0,0
1323,0xSender00061,0xReceiver00184,2.05786485,74.05600825,341786,1674075426,1,1,0,1,25311306.83,0,0,0
1324,0xSender00440,0xReceiver00252,0.655329195,190.337812,198048,1674265724,1,50,1,5,37696022.99,0,1,0
1325,0xSender00193,0xReceiver00285,0.442203484,67.36722261,433546,1673648229,1,1,0,0,29206789.89,0,0,0
1326,0xSender00334,0xReceiver00392,0.238058503,141.1720164,108656,1673606891,1,1,0,1,15339186.62,0,0,0
1327,0xSender00202,0xReceiver00409,0.588044222,52.06313142,55612,1674180226,2,10,0,0,2895334.864,0,0,0
1328,0xSender00391,0xReceiver00385,2.105740419,36.81019596,401443,1672863245,1,1,0,5,14777195.5,0,5,0
1329,0xSender00025,0xReceiver00061,4.5054321,81.07706456,183862,1673868496,1,1,0,0,14906991.24,0,0,1
1330,0xSender00434,0xReceiver00002,1.0421795,132.3552981,412992,1672644706,1,2,0,0,54661679.29,0,0,0
1331,0xSender00172,0xReceiver00429,10.94667696,64.63012588,370750,1673577027,1,1,1,0,23961619.17,0,0,0
1332,0xSender00299,0xReceiver00067,8.261268613,74.03038376,171521,1674975534,1,1,1,0,12697765.45,0,0,0
1333,0xSender00132,0xReceiver00024,3.675339651,147.5713673,226902,1674934197,1,1,5,0,33484238.39,0,0,1
1334,0xSender00325,0xReceiver00178,6.440574795,38.50328414,184328,1672999097,1,1,1,0,7097233.358,1,1,0
1335,0xSender00409,0xReceiver00140,2.281123183,100.4429165,382127,1673491250,1,1,1,0,38381950.36,0,0,0
1336,0xSender00117,0xReceiver00230,0.187355745,189.5122154,290334,1674021935,1,10,0,0,55021839.54,0,0,0
1337,0xSender00323,0xReceiver00299,11.73440137,91.45489923,197565,1673082956,1,1,0,0,18068287.17,0,0,0
1338,0xSender00274,0xReceiver00162,0.683645289,98.15618504,163633,1675015350,1,1,0,0,16061591.03,0,0,0
1339,0xSender00211,0xReceiver00310,14.77653704,152.8767746,434647,1673128087,1,1,0,0,66447431.47,0,5,0
1340,0xSender00224,0xReceiver00470,4.241788973,160.222074,312761,1673984016,1,2,1,0,50111216.08,0,0,0
1341,0xSender00019,0xReceiver00392,1.823269608,158.5291502,165643,1674907669,1,2,1,0,26259244.02,0,5,1
1342,0xSender00112,0xReceiver00129,3.421181239,199.6160645,392463,1673717306,1,1,5,0,78341919.52,0,0,0
1343,0xSender00139,0xReceiver00444,3.482060613,32.86119575,380075,1674341931,1,2,0,0,12489718.97,0,0,0
1344,0xSender00046,0xReceiver00245,0.117812539,196.8055912,283153,1673903114,1,1,1,0,55726093.57,0,0,0
1345,0xSender00000,0xReceiver00296,2.196090826,191.0341311,135291,1673176598,1,1,1,1,25845198.63,0,0,0
1346,0xSender00089,0xReceiver00171,6.732788128,173.385002,262821,1674681973,1,2,0,0,45569219.62,0,1,0
1347,0xSender00141,0xReceiver00063,3.567455499,101.7426037,101739,1672652910,1,1,0,2,10351190.75,0,0,0
1348,0xSender00319,0xReceiver00030,1.400091684,176.7624269,195863,1674510645,1,2,5,0,34621219.22,0,0,0
1349,0xSender00037,0xReceiver00491,2.040667275,59.74983422,280229,1674599030,1,1,0,0,16743636.29,0,0,0
1350,0xSender00292,0xReceiver00046,9.94085731,162.4980504,273223,1674840172,1,10,1,5,44398204.82,1,0,1
1351,0xSender00381,0xReceiver00129,3.727991727,53.34289456,278899,1674444143,1,1,5,0,14877279.95,0,0,0
1352,0xSender00138,0xReceiver00351,3.757612971,166.7651606,222929,1672863965,1,10,0,0,37176790.49,0,0,0
1353,0xSender00355,0xReceiver00465,16.28126088,130.615244,336512,1673659971,1,1,0,1,43953596.98,0,0,0
1354,0xSender00332,0xReceiver00332,1.934797483,37.64563031,359058,1673744234,1,1,1,0,13516964.73,0,0,0
1355,0xSender00490,0xReceiver00109,3.265222024,181.15752,69847,1672814618,1,1,1,0,12653309.3,0,0,0
1356,0xSender00258,0xReceiver00068,8.348955295,124.0322952,487258,1673982066,1,50,0,0,60435728.09,0,0,0
1357,0xSender00160,0xReceiver00057,7.112971496,138.1246901,358899,1674826663,1,1,0,0,49572813.14,0,0,0
1358,0xSender00389,0xReceiver00105,1.544865103,71.03180642,116491,1674377195,1,1,0,0,8274566.161,0,1,0
1359,0xSender00177,0xReceiver00299,0.819016697,176.8943907,186296,1672903668,1,2,1,0,32954717.41,0,10,0
1360,0xSender00009,0xReceiver00329,6.031620769,118.1361323,119347,1673119570,1,1,0,1,14099192.98,0,0,0
1361,0xSender00260,0xReceiver00255,1.489713848,95.80165117,61094,1675121289,1,1,0,0,5852906.077,0,0,0
1362,0xSender00406,0xReceiver00311,12.79874338,116.1707141,148791,1673749774,1,2,1,0,17285156.73,0,10,0
1363,0xSender00137,0xReceiver00170,0.691988607,146.5963547,477034,1674659252,1,1,0,0,69931445.45,0,0,0
1364,0xSender00171,0xReceiver00382,1.915939491,145.1086176,246377,1673778769,1,2,5,0,35751425.88,0,0,0
1365,0xSender00385,0xReceiver00472,0.281726206,84.36387817,147489,1674137060,1,1,5,0,12442744.03,0,1,0
1366,0xSender00012,0xReceiver00161,6.075258191,89.34649042,424302,1672820341,1,1,0,0,37909894.58,1,0,0
1367,0xSender00167,0xReceiver00484,11.09409964,121.2028747,114893,1673347120,1,1,0,1,13925361.88,1,0,0
1368,0xSender00129,0xReceiver00285,5.051283828,186.3932817,61544,1673427384,1,2,0,2,11471388.13,0,0,0
1369,0xSender00083,0xReceiver00070,13.88322593,154.1774481,375542,1672554175,1,2,0,0,57900107.2,0,0,0
1370,0xSender00320,0xReceiver00254,0.687719896,90.27469737,271330,1674608740,1,1,1,2,24494233.64,0,0,0
1371,0xSender00318,0xReceiver00453,0.459117925,80.66587278,433171,1673879230,1,1,0,0,34942116.78,0,5,0
1372,0xSender00100,0xReceiver00373,9.11354959,114.2546013,330804,1674692606,1,1,0,1,37795879.14,0,10,0
1373,0xSender00328,0xReceiver00054,9.672765564,176.5984464,276367,1674197328,1,2,0,0,48805982.84,0,0,0
1374,0xSender00272,0xReceiver00322,8.890452398,21.56226349,94736,1674731549,1,1,0,0,2042722.594,0,0,0
1375,0xSender00264,0xReceiver00396,8.02137886,147.8874923,92168,1672557009,1,1,0,0,13630494.39,0,0,0
1376,0xSender00458,0xReceiver00002,2.248874985,73.01220598,493452,1673778980,1,2,1,0,36028019.06,0,0,0
1377,0xSender00398,0xReceiver00025,1.226064511,57.51154644,55630,1674490397,1,2,0,0,3199367.328,0,5,0
1378,0xSender00407,0xReceiver00312,13.21159461,22.18483943,202457,1674045749,1,1,0,0,4491476.036,0,0,0
1379,0xSender00037,0xReceiver00125,1.833627718,181.3863117,237117,1673113300,1,2,1,0,43009778.07,0,0,0
1380,0xSender00418,0xReceiver00407,2.54087638,184.2047246,287855,1672590960,1,2,1,0,53024251,0,1,0
1381,0xSender00093,0xReceiver00052,6.012518744,31.0551395,182943,1674492883,1,50,0,0,5681320.385,0,0,0
1382,0xSender00094,0xReceiver00197,1.736141946,113.9267581,285601,1672753237,2,1,0,1,32537596.05,0,0,0
1383,0xSender00304,0xReceiver00298,8.549889814,47.46340256,274961,1672897763,1,1,0,1,13050584.63,0,5,0
1384,0xSender00068,0xReceiver00187,0.363039616,156.5637598,359876,1673072995,1,50,0,0,56343539.63,0,0,0
1385,0xSender00317,0xReceiver00185,7.831477079,139.7704649,361519,1672565588,2,1,1,5,50529678.71,0,0,0
1386,0xSender00443,0xReceiver00304,4.604648911,73.48354633,60467,1674557655,1,1,0,0,4443329.596,0,0,0
1387,0xSender00235,0xReceiver00297,4.254781904,41.05285059,427383,1672617094,1,1,1,0,17545290.44,0,5,0
1388,0xSender00433,0xReceiver00203,3.065925819,169.6197193,488211,1674947591,1,1,5,0,82810212.78,0,0,0
1389,0xSender00333,0xReceiver00496,1.622045621,141.3654463,28157,1674025173,1,1,1,5,3980426.871,0,0,0
1390,0xSender00372,0xReceiver00483,3.11876128,21.2275901,393501,1674281790,1,10,0,0,8353077.932,0,0,0
1391,0xSender00375,0xReceiver00449,2.989444211,133.0169206,23714,1674465982,1,1,0,0,3154363.254,0,5,0
1392,0xSender00458,0xReceiver00010,4.382396504,165.853285,310361,1674442397,1,1,0,0,51474391.38,0,0,0
1393,0xSender00136,0xReceiver00358,1.653464845,126.3382507,323276,1672790753,1,1,1,0,40842124.34,0,0,0
1394,0xSender00417,0xReceiver00353,0.403857602,96.4484618,379797,1672785244,1,1,0,2,36630836.45,0,0,0
1395,0xSender00075,0xReceiver00473,0.783792157,125.1053081,101792,1673957884,1,1,0,0,12734719.53,0,0,0
1396,0xSender00482,0xReceiver00145,6.006173307,131.5481702,339515,1674099593,1,50,0,0,44662577.01,0,0,1
1397,0xSender00034,0xReceiver00084,0.113745701,135.2062323,339932,1673779494,1,1,0,0,45960924.96,0,5,0
1398,0xSender00000,0xReceiver00099,9.705117106,194.0681097,292727,1674844773,1,1,1,0,56808975.55,0,0,0
1399,0xSender00295,0xReceiver00103,5.927347383,52.15660176,325186,1672986633,1,2,1,0,16960596.7,0,0,0
1400,0xSender00319,0xReceiver00435,7.306954999,132.1567629,373549,1674177979,1,1,20,0,49367026.63,0,0,0
1401,0xSender00405,0xReceiver00045,9.038970165,53.83879753,98807,1674821538,1,2,1,2,5319650.068,0,0,0
1402,0xSender00059,0xReceiver00043,0.654590873,57.79220964,351515,1673848202,1,1,0,0,20314828.57,0,0,0
1403,0xSender00319,0xReceiver00277,8.642545821,140.4664191,160085,1673836073,1,2,0,1,22486566.7,0,0,0
1404,0xSender00348,0xReceiver00180,3.512377145,184.8717353,274715,1674478426,1,1,0,0,50787038.76,0,0,0
1405,0xSender00327,0xReceiver00186,10.83694338,48.62796448,361919,1672798719,1,2,0,0,17599384.28,0,10,0
1406,0xSender00266,0xReceiver00477,10.88357869,193.2437961,181612,1673743251,1,1,0,0,35095392.29,1,5,0
1407,0xSender00360,0xReceiver00113,0.122375655,77.48701868,320117,1672649981,1,1,5,0,24804911.96,0,0,0
1408,0xSender00228,0xReceiver00490,2.413339138,90.43652782,264229,1674229258,1,1,1,0,23895953.31,0,0,1
1409,0xSender00269,0xReceiver00254,3.736948265,47.66254831,350834,1674801062,1,1,1,0,16721642.47,0,0,0
1410,0xSender00315,0xReceiver00380,5.671613252,130.8504991,90459,1673293671,1,10,0,0,11836605.29,0,1,0
1411,0xSender00285,0xReceiver00379,1.685666002,127.355689,314702,1674964015,1,1,0,0,40079090.05,0,0,0
1412,0xSender00290,0xReceiver00029,1.452712536,99.60855376,129350,1673549015,1,1,5,0,12884366.43,0,0,0
1413,0xSender00212,0xReceiver00263,2.40039685,105.6964502,240076,1672972827,1,1,1,0,25375180.97,0,0,0
1414,0xSender00164,0xReceiver00097,3.475131643,132.1356576,323174,1673567562,1,50,0,0,42702809.02,0,0,0
1415,0xSender00004,0xReceiver00312,15.09461879,125.0293763,319780,1674262496,1,1,0,0,39981893.95,0,0,0
1416,0xSender00338,0xReceiver00366,7.179702258,87.3674087,221398,1673653839,1,1,0,0,19342969.55,0,0,0
1417,0xSender00378,0xReceiver00328,2.804643458,179.1405894,130528,1672884259,1,1,1,0,23382862.85,0,0,0
1418,0xSender00077,0xReceiver00114,0.279499328,140.1788942,243028,1674428502,2,50,0,0,34067396.29,0,0,0
1419,0xSender00409,0xReceiver00275,0.922743729,56.97313951,473267,1673888581,1,1,0,0,26963506.82,0,0,1
1420,0xSender00061,0xReceiver00487,3.043335579,77.58253883,249823,1674569149,1,1,1,2,19381902.6,0,0,0
1421,0xSender00131,0xReceiver00280,8.40536511,161.8180583,84566,1672577385,1,1,1,0,13684305.92,0,0,0
1422,0xSender00088,0xReceiver00274,2.395791312,38.81456858,334303,1672599305,1,1,0,0,12975826.72,0,0,1
1423,0xSender00236,0xReceiver00260,3.866329839,155.0417598,218881,1674459350,1,1,0,0,33935695.42,0,0,0
1424,0xSender00041,0xReceiver00330,11.11909536,84.59163941,339169,1672972036,1,1,1,0,28690861.75,0,0,0
1425,0xSender00088,0xReceiver00206,12.25520854,119.3043883,279386,1673565467,1,2,0,0,33331975.83,0,0,0
1426,0xSender00401,0xReceiver00383,1.215296527,70.50046109,178752,1672804922,1,2,0,0,12602098.42,0,0,0
1427,0xSender00295,0xReceiver00327,0.222868669,197.5621829,130463,1674293384,2,2,20,0,25774555.07,0,0,0
1428,0xSender00327,0xReceiver00210,1.8221715,183.0512526,295578,1674284016,1,1,1,0,54105923.14,1,1,0
1429,0xSender00294,0xReceiver00214,5.950387544,187.1209706,214257,1674365419,1,2,0,1,40091977.81,1,0,0
1430,0xSender00103,0xReceiver00410,15.09113711,53.25959324,67096,1674446171,1,1,1,0,3573505.668,0,0,0
1431,0xSender00013,0xReceiver00039,0.400803573,171.5042173,330615,1674652733,1,1,0,0,56701866.79,0,0,1
1432,0xSender00287,0xReceiver00479,0.14448673,116.3714782,339148,1674298456,1,1,5,0,39467154.08,0,0,0
1433,0xSender00178,0xReceiver00025,10.77717486,147.414656,489156,1672961642,1,1,20,0,72108763.49,0,0,0
1434,0xSender00124,0xReceiver00026,6.894514112,59.15073201,192651,1675019226,1,1,1,0,11395447.67,0,0,0
1435,0xSender00421,0xReceiver00189,24.29939559,148.1572363,293631,1674025848,1,1,1,0,43503557.45,1,0,0
1436,0xSender00352,0xReceiver00082,2.527473305,184.568104,359069,1673742058,1,1,1,0,66272684.54,0,0,0
1437,0xSender00022,0xReceiver00383,2.689707331,68.14664945,246993,1674109866,1,1,1,0,16831745.39,0,0,0
1438,0xSender00062,0xReceiver00433,0.945594053,62.00477328,212700,1674469741,1,1,0,5,13188415.28,0,0,0
1439,0xSender00142,0xReceiver00169,0.615626635,38.79461873,462349,1674743183,1,10,0,0,17936653.17,1,0,0
1440,0xSender00480,0xReceiver00412,4.322264305,68.02520156,117925,1674902337,1,10,0,0,8021871.894,0,1,0
1441,0xSender00152,0xReceiver00166,2.265024657,116.4426071,134500,1672894916,1,50,0,5,15661530.66,0,0,0
1442,0xSender00144,0xReceiver00187,0.418628166,169.8889325,235602,1672769837,1,2,0,5,40026172.27,0,0,0
1443,0xSender00224,0xReceiver00168,10.90126519,70.18404728,30610,1674693012,1,50,0,0,2148333.687,0,0,0
1444,0xSender00494,0xReceiver00288,1.10545622,131.80599,497922,1673942409,1,2,1,0,65629102.17,0,0,0
1445,0xSender00449,0xReceiver00466,6.903238607,106.3263259,336695,1672550121,1,50,0,0,35799542.28,0,0,0
1446,0xSender00461,0xReceiver00228,1.658020698,71.94422731,34869,1674397651,1,1,0,0,2508623.262,0,0,0
1447,0xSender00308,0xReceiver00466,8.380689326,111.8646346,237474,1673856936,1,2,0,0,26564942.24,0,5,0
1448,0xSender00103,0xReceiver00096,0.630066289,50.23323135,109466,1674707107,1,1,0,0,5498830.903,0,0,0
1449,0xSender00103,0xReceiver00366,7.054402906,135.1239608,489821,1674133076,1,1,1,0,66186553.59,0,10,0
1450,0xSender00434,0xReceiver00015,0.516362784,40.81928981,261475,1673252397,1,10,0,0,10673223.8,0,10,0
1451,0xSender00038,0xReceiver00278,2.961225033,151.5764945,463170,1674777973,1,1,0,1,70205684.97,0,0,0
1452,0xSender00434,0xReceiver00134,6.62137663,51.98828211,226179,1673155552,1,1,1,0,11758657.66,0,0,0
1453,0xSender00197,0xReceiver00025,0.951073416,199.6686476,43979,1672609174,1,1,0,5,8781227.453,0,0,0
1454,0xSender00133,0xReceiver00351,1.682016117,168.2610671,32492,1674305958,1,2,0,0,5467138.591,0,0,0
1455,0xSender00066,0xReceiver00011,10.00378002,81.89125469,398525,1674794846,1,2,0,0,32635712.28,0,1,0
1456,0xSender00390,0xReceiver00071,10.81930631,96.71685901,344064,1674911747,1,1,0,0,33276789.38,0,0,0
1457,0xSender00178,0xReceiver00132,0.229881759,66.6543838,247898,1674003458,1,1,1,0,16523488.44,0,0,0
1458,0xSender00455,0xReceiver00105,0.920158604,158.080621,133784,1672569060,1,10,0,0,21148657.8,0,0,0
1459,0xSender00041,0xReceiver00219,0.624823475,88.53085459,115257,1675028148,1,2,0,2,10203800.71,0,0,0
1460,0xSender00447,0xReceiver00372,0.99038367,155.9333918,249451,1674841975,1,1,0,0,38897740.51,0,0,1
1461,0xSender00499,0xReceiver00452,17.56417517,23.31227984,490334,1674938697,1,2,0,1,11430803.42,0,0,0
1462,0xSender00014,0xReceiver00176,4.010964043,44.41177271,306553,1674198563,1,1,0,0,13614562.16,0,0,0
1463,0xSender00110,0xReceiver00281,3.156615361,85.69538025,399587,1673988528,1,1,0,0,34242759.91,0,5,0
1464,0xSender00156,0xReceiver00132,20.82406253,39.60353601,479378,1674335514,1,2,0,0,18985063.89,0,0,0
1465,0xSender00288,0xReceiver00021,4.070432421,128.2030386,224641,1672601136,1,2,1,0,28799658.8,0,0,0
1466,0xSender00499,0xReceiver00462,5.410515502,29.14977774,176149,1674680274,1,1,5,0,5134704.198,1,0,0
1467,0xSender00477,0xReceiver00268,2.023106417,174.757339,81428,1674344549,1,1,0,0,14230140.6,0,0,0
1468,0xSender00230,0xReceiver00411,2.407263519,157.0354398,47455,1674915840,1,1,1,0,7452116.795,0,0,0
1469,0xSender00410,0xReceiver00160,4.512054813,58.92616626,441601,1673169069,1,10,1,0,26021853.95,1,0,0
1470,0xSender00419,0xReceiver00106,0.361701898,107.0825431,415063,1673375842,1,2,1,0,44446001.59,1,0,0
1471,0xSender00156,0xReceiver00278,1.477784227,101.3263541,97699,1673240822,1,1,0,1,9899483.471,0,0,0
1472,0xSender00037,0xReceiver00352,1.095830792,150.4756308,74213,1673246529,1,1,5,0,11167247.99,0,0,0
1473,0xSender00440,0xReceiver00234,0.080105237,92.27160209,136883,1673383846,1,1,5,0,12630413.71,0,10,0
1474,0xSender00096,0xReceiver00017,3.849075045,25.92835361,423920,1673022959,1,2,5,0,10991547.66,0,0,0
1475,0xSender00484,0xReceiver00241,4.116881183,69.27245459,196934,1674680804,1,1,1,0,13642101.57,0,5,0
1476,0xSender00410,0xReceiver00116,2.422048282,103.9152449,272238,1673886425,1,1,0,0,28289678.45,0,0,0
1477,0xSender00438,0xReceiver00285,1.56484535,195.4085989,314993,1672948123,1,2,0,1,61552340.8,0,0,0
1478,0xSender00288,0xReceiver00281,5.278624357,178.6085601,355012,1673434585,1,1,5,0,63408182.12,0,0,0
1479,0xSender00253,0xReceiver00143,0.723159083,52.65310592,405986,1674730946,1,1,0,0,21376423.86,0,0,0
1480,0xSender00195,0xReceiver00204,3.655439895,150.1896693,419864,1673283085,1,1,0,0,63059235.31,0,0,0
